timestamp,sensor_02,sensor_03,sensor_04,sensor_05,sensor_10,sensor_11,sensor_12,sensor_38,sensor_41,sensor_42
1522546080,0.928818,1.146270,0.385504,0.145660,-0.173084,0.900866,1.221447,-0.621454,-0.476594,-0.354888
1522546140,0.928818,1.146270,0.233826,-0.041361,-0.232641,0.849109,1.107424,-0.648813,-0.517314,-0.388985
1522546200,0.964248,1.146270,0.122598,-0.035537,-0.265851,0.737204,1.168159,-0.594096,-0.598753,-0.388984
1522546260,0.928818,1.146270,0.245384,-0.106509,-0.175005,0.764065,1.030868,-0.375226,-0.598753,-0.388985
1522546320,0.981962,1.146270,0.217938,-0.157729,0.081390,0.753959,0.914144,-0.265791,-0.476594,-0.354888
1522546380,0.964248,1.146270,0.246829,0.041868,0.392129,0.673499,0.700921,-0.128997,-0.395155,-0.354888
1522546440,0.981962,1.146270,0.193380,-0.153427,0.358200,0.622300,0.550385,0.007796,-0.395155,-0.388985
1522546500,0.981961,1.146270,0.262718,-0.009661,0.454005,0.567697,0.557389,0.007796,-0.313714,-0.320793
1522546560,0.981962,1.146270,0.262718,-0.009661,0.454005,0.567697,0.557389,0.007796,-0.313714,-0.320793
1522546620,0.964248,1.146270,0.311832,-0.350175,0.350127,0.594358,0.807165,-0.074280,-0.435874,-0.013929
1522546680,0.981962,1.146270,0.220827,-0.471784,0.113229,0.576966,0.843776,-0.183715,-0.517314,-0.048024
1522546740,0.964248,1.146270,0.112487,-0.444565,0.060469,0.592485,0.714676,-0.238432,-0.517314,-0.150312
1522546800,0.964247,1.146270,0.290163,-0.437016,0.050697,0.662053,0.767877,-0.238432,-0.598753,-0.184408
1522546860,0.964247,1.146270,0.252606,-0.497172,0.057261,0.675834,0.759917,-0.238432,-0.598753,-0.218505
1522546920,0.964248,1.146270,0.252606,-0.456469,0.045073,0.682237,0.748904,-0.265791,-0.598753,-0.218505
1522546980,0.928818,1.146270,0.137044,-0.603764,0.181171,0.643047,0.694706,-0.347868,-0.598753,-0.252600
1522547040,0.964248,1.146270,0.165935,-0.245397,0.335236,0.634071,0.668487,-0.347868,-0.598753,-0.320793
1522547100,0.928818,1.146270,0.310387,-0.493350,0.513804,0.564835,0.629192,-0.265791,-0.639472,-0.320793
1522547160,0.964248,1.107825,0.085041,-0.372182,0.432094,0.534511,0.568499,-0.183715,-0.639472,-0.354888
1522547220,0.964247,1.107823,0.194825,-0.642899,0.457603,0.573274,0.504223,-0.074280,-0.598753,-0.252600
1522547280,0.964248,1.107823,0.125487,-0.584412,0.324752,0.717427,0.565591,-0.046921,-0.598753,-0.218505
1522547340,0.928818,1.107823,0.391281,-0.507028,0.382798,0.713975,0.553128,0.007796,-0.517314,-0.252600
1522547400,0.928819,1.107823,0.255496,-0.325771,0.118437,0.760358,0.563525,-0.074280,-0.476594,-0.320793
1522547460,0.928819,1.107825,0.336390,-0.138980,0.019206,0.754565,0.588077,-0.128997,-0.517314,-0.354888
1522547520,0.928819,1.088598,0.295943,-0.195822,0.079207,0.722373,0.593020,-0.211073,-0.517314,-0.354888
1522547580,0.928819,1.088599,0.238161,0.099325,0.131786,0.711536,0.779901,-0.265791,-0.517314,-0.388985
1522547640,0.928819,1.088599,0.230938,-0.273047,0.153415,0.669969,0.830280,-0.320509,-0.476594,-0.388984
1522547700,0.928819,1.088599,0.421617,-0.093798,0.080754,0.778262,0.855799,-0.347868,-0.476594,-0.388985
1522547760,0.928819,1.088599,0.206383,-0.410979,0.121170,0.812646,0.802410,-0.375226,-0.395155,-0.423081
1522547820,0.928819,1.088599,0.176047,-0.298281,0.159975,1.148386,0.778135,-0.457302,-0.395155,-0.423081
1522547880,0.928818,1.088599,0.259829,-0.265871,0.326070,1.381595,0.747267,-0.484661,-0.395155,-0.423081
1522547940,0.911105,1.088599,0.304610,-0.203256,0.425851,1.459064,0.704888,-0.457302,-0.395155,-0.423081
1522548000,0.911105,1.088599,0.193380,-0.429762,0.448378,1.250027,0.668930,-0.457302,-0.313714,-0.423081
1522548060,0.911105,1.088599,0.193380,-0.429762,0.448378,1.250027,0.668930,-0.457302,-0.313714,-0.423081
1522548120,0.964248,1.088599,0.274275,-0.209962,0.362275,1.191647,0.636709,-0.457302,-0.313714,-0.491273
1522548180,0.928818,1.088598,0.233828,-0.496200,0.414043,1.131166,0.703169,-0.457302,-0.395155,-0.491272
1522548240,0.928819,1.069375,0.184712,-0.220663,0.409551,1.068090,0.665389,-0.457302,-0.313714,-0.491272
1522548300,0.928819,1.069374,0.189047,-0.186085,0.647854,1.088801,0.649757,-0.375226,-0.395155,-0.491272
1522548360,0.928819,1.069374,0.215048,-0.025006,0.737517,1.069382,0.513937,-0.183715,-0.272995,-0.491272
1522548420,0.928818,1.069374,0.215048,-0.025006,0.737517,1.069382,0.513937,-0.183715,-0.272995,-0.491273
1522548480,0.911105,1.069374,0.352279,-0.333600,0.503137,1.059521,0.566671,0.089872,-0.069395,-0.423081
1522548540,0.911104,1.069374,0.129822,-0.223086,0.304805,1.141454,0.763369,0.089872,-0.028676,-0.388985
1522548600,0.911105,1.069374,0.222271,-0.387317,0.238288,1.172196,0.982819,0.062513,-0.069395,-0.388985
1522548660,0.928818,1.069374,0.282942,-0.037298,0.315642,1.105408,1.237209,0.035155,-0.110115,-0.354888
1522548720,0.928818,1.069374,0.301719,-0.150846,0.432813,0.989361,1.261459,-0.046921,-0.110115,-0.320793
1522548780,0.964248,1.069374,0.281497,0.097549,0.557292,0.962576,1.306884,0.007796,-0.191555,-0.252600
1522548840,0.928818,1.069374,0.378280,-0.076723,0.526000,0.947634,1.325304,0.089872,-0.110115,-0.252600
1522548900,0.911105,1.069374,0.333500,-0.007457,0.555185,0.953334,1.253950,0.199307,-0.069395,-0.252600
1522548960,0.928818,1.069374,0.213604,-0.202310,0.415731,0.865813,1.052135,0.199307,-0.069395,-0.252600
1522549020,0.911105,1.069374,0.246829,-0.315287,0.328386,0.814802,0.922910,0.171948,-0.069395,-0.252600
1522549080,0.911104,1.069375,0.284387,-0.153024,0.297269,0.772861,0.853738,0.144589,-0.069395,-0.320793
1522549140,0.911104,1.050148,0.099486,-0.365370,0.365048,0.731658,0.767568,0.089872,-0.110115,-0.320793
1522549200,0.911104,1.050150,0.235272,-0.185551,0.421365,0.680709,0.755698,0.035155,-0.110115,-0.320793
1522549260,0.911105,1.050150,0.235272,-0.185551,0.421365,0.680709,0.755698,0.035155,-0.110115,-0.320793
1522549320,0.928818,1.050150,0.209271,-0.331574,0.326439,0.657528,0.862339,-0.046921,-0.110115,-0.320793
1522549380,0.911105,1.050150,0.102375,-0.505207,0.287592,0.656608,0.834185,-0.101639,-0.191555,-0.354888
1522549440,0.928818,1.050148,0.258385,-0.278010,0.271241,0.520942,0.784481,-0.128997,-0.232275,-0.354888
1522549500,0.893391,1.011703,0.193380,-0.303034,0.213494,0.422564,0.887706,-0.238432,-0.232275,-0.388985
1522549560,0.911104,1.011703,0.236716,-0.390061,0.255879,0.505119,1.019410,-0.265791,-0.272995,-0.354888
1522549620,0.928818,1.011703,0.226605,-0.296962,0.336337,0.486021,0.881224,-0.265791,-0.272995,-0.354888
1522549680,0.911105,1.011703,0.278607,-0.386735,0.319971,0.549420,0.808252,-0.238432,-0.272995,-0.354888
1522549740,0.928818,0.992480,0.375392,-0.315440,0.331693,0.488931,0.640249,-0.183715,-0.272995,-0.354888
1522549800,0.911105,0.992479,0.268497,-0.614764,0.188160,0.498039,0.648746,-0.183715,-0.272995,-0.388985
1522549860,0.928818,0.992480,0.255496,-0.334979,0.087462,0.438744,0.636371,-0.211073,-0.272995,-0.388985
1522549920,0.911105,0.973253,0.150044,-0.559488,0.066655,0.366982,0.601564,-0.265791,-0.313714,-0.423081
1522549980,0.928818,0.973255,0.319055,-0.424948,0.040259,0.259569,0.591694,-0.265791,-0.395155,-0.423081
1522550040,0.928818,0.973253,0.236717,-0.548101,0.006950,0.209148,0.648868,-0.265791,-0.435874,-0.423081
1522550100,0.911105,0.954030,0.184712,-0.528169,-0.007823,0.299789,0.637654,-0.265791,-0.476594,-0.388985
1522550160,0.911105,0.954030,0.239605,-0.341202,-0.065885,0.318403,0.566128,-0.320508,-0.476594,-0.388984
1522550220,1.088249,0.954030,0.502511,-0.500929,-0.096507,0.358684,0.482543,-0.375226,-0.476594,-0.388984
1522550280,0.911105,0.954030,0.194825,-0.342996,-0.090353,0.483224,0.515154,-0.484661,-0.517314,-0.388985
1522550340,0.911104,0.915585,0.165935,-0.664372,0.001244,0.574430,0.588438,-0.539378,-0.517314,-0.423081
1522550400,0.911104,0.915583,0.180380,-0.394002,0.092983,0.616258,0.502665,-0.539378,-0.598753,-0.423081
1522550460,0.911104,0.915585,0.226605,-0.529097,-0.049745,0.669470,0.549072,-0.539378,-0.598753,-0.423081
1522550520,0.911104,0.896358,0.324834,-0.496911,-0.038144,0.705438,0.648887,-0.594096,-0.598753,-0.423081
1522550580,0.911105,0.896359,0.300275,-0.513895,-0.142258,0.569589,0.544203,-0.594095,-0.639472,-0.423081
1522550640,0.893391,0.896359,0.174602,-0.311797,-0.095877,0.543453,0.434062,-0.594095,-0.680193,-0.491273
1522550700,0.928818,0.896358,0.449063,0.043017,-0.178115,0.529980,0.417545,-0.594096,-0.680193,-0.491272
1522550760,0.911104,0.877135,0.225160,-0.126479,-0.104917,0.482422,0.449635,-0.621454,-0.680193,-0.491273
1522550820,0.893391,0.877135,0.207827,0.073440,0.047559,0.385689,0.338574,-0.594096,-0.720913,-0.525368
1522550880,0.911105,0.877135,0.389836,-0.239349,0.114356,0.285976,0.429594,-0.539378,-0.720913,-0.525368
1522550940,0.911104,0.877135,0.261273,-0.040845,0.051310,0.315494,0.494269,-0.539378,-0.720913,-0.559464
1522551000,0.911104,0.877135,0.275718,-0.301688,0.057397,0.462305,0.501433,-0.539378,-0.680193,-0.559465
1522551060,0.911105,0.877135,0.293054,-0.041726,0.309924,0.567677,0.548863,-0.539378,-0.680193,-0.559465
1522551120,0.875678,0.877135,0.158712,-0.150209,-0.030605,0.727979,0.627543,-0.484661,-0.639472,-0.559464
1522551180,0.928818,0.857912,0.158712,-0.299403,-0.022320,0.896686,0.660979,-0.512020,-0.517314,-0.593561
1522551240,0.893391,0.857912,0.308943,-0.229750,-0.051360,1.019829,0.724705,-0.512019,-0.517314,-0.593560
1522551300,0.893391,0.857912,0.401394,-0.428613,-0.164551,1.073875,0.742638,-0.512020,-0.517314,-0.593561
1522551360,0.875678,0.857912,0.178936,-0.163655,-0.155724,1.208415,0.726191,-0.539378,-0.598753,-0.559464
1522551420,0.893391,0.857912,0.232384,-0.270175,-0.152039,1.239402,0.671865,-0.594096,-0.598753,-0.559465
1522551480,0.893390,0.857912,0.232384,-0.270175,-0.152039,1.239402,0.671865,-0.594096,-0.598753,-0.559464
1522551540,0.893391,0.857912,0.261273,-0.425507,0.014588,1.386934,0.412492,-0.676172,-0.598753,-0.525368
1522551600,0.893391,0.857912,0.248273,-0.751807,0.371735,1.253293,0.205986,-0.785606,-0.680193,-0.525368
1522551660,0.893391,0.857912,0.248273,-0.751807,0.371735,1.253293,0.205986,-0.785606,-0.680193,-0.525368
1522551720,0.893391,0.857912,0.196269,-0.750961,0.580847,1.203104,0.251551,-0.730889,-0.680193,-0.491273
1522551780,0.911105,0.819462,0.137044,-0.608441,0.700032,1.201172,0.359329,-0.648813,-0.517314,-0.491272
1522551840,0.911105,0.819464,0.121154,-0.681933,0.685858,1.198567,0.432130,-0.676172,-0.476594,-0.491272
1522551900,1.141389,0.819464,0.197715,-0.539700,0.506053,1.211059,0.460077,-0.730889,-0.517314,-0.491272
1522551960,0.893391,0.819464,0.152934,-0.695195,0.318227,1.103087,0.655232,-0.758248,-0.598753,-0.491272
1522552020,0.893391,0.819464,0.219382,-0.413080,0.282847,1.093145,0.956622,-0.867682,-0.639472,-0.491272
1522552080,0.893391,0.819464,0.333500,-0.668011,0.130454,1.035034,0.984599,-0.895041,-0.680193,-0.491272
1522552140,0.893391,0.819464,0.304610,-0.362083,0.050992,0.993209,1.188160,-0.895041,-0.720913,-0.491272
1522552200,0.893391,0.819464,0.226605,-0.391402,-0.181609,0.880124,1.149226,-0.949758,-0.720913,-0.491273
1522552260,0.911105,0.819464,0.193380,-0.514879,-0.143111,0.879928,1.153584,-0.922400,-0.802352,-0.525368
1522552320,0.893391,0.819464,0.204937,-0.493219,-0.052878,0.928173,1.115159,-0.812965,-0.802352,-0.525368
1522552380,0.893391,0.819464,0.199159,-0.728113,0.000773,0.817988,0.988629,-0.785606,-0.720913,-0.525368
1522552440,0.911105,0.819464,0.291609,-0.379421,0.105525,0.889866,1.011177,-0.758248,-0.680193,-0.525368
1522552500,0.875678,0.819464,0.147155,-0.564923,0.172357,1.046185,1.109690,-0.676172,-0.639472,-0.525368
1522552560,0.893391,0.819464,0.150044,-0.336554,0.203405,0.973675,1.033097,-0.676172,-0.476594,-0.525368
1522552620,0.911105,0.819464,0.261273,-0.450219,0.097341,0.997032,0.963505,-0.730889,-0.476594,-0.525368
1522552680,1.105962,0.819462,0.324834,-0.329554,0.214612,0.861062,0.984230,-0.758248,-0.476594,-0.525368
1522552740,0.875678,0.819464,0.134154,-0.081118,0.145204,0.799068,0.900359,-0.785606,-0.517314,-0.525368
1522552800,0.893391,0.819464,0.173156,-0.005957,0.121438,0.794916,0.838584,-0.895041,-0.517314,-0.525368
1522552860,0.911105,0.819464,0.225160,0.046204,0.166152,0.629599,0.876610,-1.004476,-0.598753,-0.525368
1522552920,0.875678,0.819464,0.404282,-0.164424,0.187242,0.733663,0.782676,-0.949758,-0.680193,-0.559464
1522552980,0.911105,0.819464,0.271385,-0.036461,0.222506,0.876290,0.650414,-0.922400,-0.720913,-0.559465
1522553040,0.875678,0.819464,0.261273,-0.294688,0.205120,0.949980,0.487804,-0.895041,-0.680193,-0.559465
1522553100,0.875678,0.819464,0.265607,-0.227477,0.244601,1.163929,0.512897,-0.867682,-0.680193,-0.559464
1522553160,0.893391,0.819464,0.190492,-0.414640,0.081784,1.336539,0.542751,-0.867682,-0.639472,-0.525368
1522553220,0.875678,0.819464,0.255496,-0.320371,-0.025516,1.246252,0.777510,-0.867682,-0.639473,-0.491273
1522553280,0.893391,0.819464,0.316166,-0.334617,-0.047712,1.201837,1.056213,-0.895041,-0.639472,-0.525368
1522553340,0.911105,0.819464,0.259829,-0.316554,-0.145069,1.291772,1.037565,-0.895041,-0.680193,-0.525368
1522553400,0.875678,0.819464,0.207827,-0.280107,0.046924,1.304072,0.969275,-0.895041,-0.680193,-0.525368
1522553460,0.893391,0.819464,0.316166,-0.423292,-0.009457,1.300360,1.061442,-0.895041,-0.680193,-0.525368
1522553520,0.893391,0.819464,0.199159,-0.389720,0.032106,1.383986,0.888460,-0.922400,-0.680193,-0.525368
1522553580,0.893391,0.819462,0.196269,-0.616357,-0.004192,1.377870,0.698053,-0.949758,-0.680193,-0.559464
1522553640,0.911105,0.819464,0.210715,-0.341190,0.159355,1.367277,0.543506,-0.949758,-0.680193,-0.593561
1522553700,0.911105,0.819462,0.399948,-0.634529,0.173063,1.395050,0.451689,-1.004476,-0.680193,-0.593560
1522553760,0.911105,0.800240,0.336390,-0.722962,0.155677,1.372218,0.628270,-1.004476,-0.720913,-0.593560
1522553820,1.088249,0.800239,0.209271,-0.841960,0.185361,1.443072,0.759618,-1.031834,-0.720913,-0.593560
1522553880,0.875678,0.800239,0.258385,-0.681876,0.143997,1.559178,0.974608,-1.031834,-0.720913,-0.593561
1522553940,0.911105,0.800239,0.294498,-0.364923,0.048959,1.518954,1.061872,-1.059193,-0.720913,-0.525368
1522554000,0.911105,0.800239,0.284386,-0.559957,-0.075532,1.540915,1.002485,-1.059193,-0.720913,-0.559464
1522554060,0.875678,0.800239,0.226605,-0.650570,-0.085270,1.445180,1.167564,-1.059193,-0.802352,-0.525368
1522554120,0.893391,0.800239,0.152934,-0.937501,-0.234048,1.359005,1.282073,-1.086553,-0.802352,-0.525368
1522554180,0.893391,0.800239,0.132710,-0.586351,-0.272350,1.295537,1.213874,-1.168629,-0.843073,-0.559464
1522554240,0.893391,0.800239,0.150044,-0.746505,-0.286605,1.141173,1.108816,-1.168629,-0.843072,-0.559464
1522554300,0.893391,0.800239,0.285831,-0.593681,-0.161791,1.184200,1.043854,-1.168629,-0.843073,-0.593561
1522554360,0.893391,0.800239,0.233828,-0.741773,-0.189813,1.142575,0.963015,-1.141270,-0.802352,-0.593561
1522554420,0.893391,0.800239,0.188612,-0.624630,-0.170132,1.010245,0.836039,-1.059193,-0.802352,-0.661752
1522554480,0.893391,0.800239,0.300782,-0.491522,-0.199944,1.004606,0.907880,-1.059193,-0.802352,-0.661753
1522554540,0.875678,0.800239,0.234297,-0.480524,-0.157233,0.958701,1.044885,-1.031834,-0.720913,-0.661753
1522554600,0.893391,0.800239,0.324834,-0.205497,0.010408,0.897877,1.145874,-0.949758,-0.720913,-0.661752
1522554660,0.875678,0.800240,0.223715,-0.274917,0.166699,0.926435,1.187121,-0.895041,-0.720913,-0.593561
1522554720,0.875678,0.819462,0.210715,-0.050145,0.192566,0.892958,1.093275,-0.812965,-0.720913,-0.593560
1522554780,0.893391,0.819464,0.176047,-0.415159,0.228438,0.867835,1.125887,-0.758248,-0.720913,-0.593560
