timestamp,sensor_02,sensor_03,sensor_04,sensor_05,sensor_10,sensor_11,sensor_12,sensor_38,sensor_41,sensor_42
1524014100,-1.374048,-0.853017,-5.152580,-7.336773,-5.900055,-5.089483,-4.020282,-0.730889,-0.395155,-0.695849
1524014160,-1.338617,-0.853017,-5.139579,-7.336773,-5.882797,-5.082740,-4.022581,-0.730889,-0.313714,-0.661752
1524014220,-1.338617,-0.853017,-5.100576,-7.336773,-5.866903,-5.086945,-4.021266,-0.730889,-0.272995,-0.661752
1524014280,-1.338617,-0.853017,-5.155469,-7.336773,-5.867201,-5.119029,-4.030017,-0.676172,-0.232275,-0.593561
1524014340,-1.320904,-0.833794,-5.130912,-7.336773,-5.866618,-5.143374,-4.039598,-0.676172,-0.191555,-0.559464
1524014400,-1.374048,-0.833793,-5.132356,-7.336773,-5.859095,-5.154298,-4.047991,-0.676172,-0.110115,-0.491273
1524014460,-1.391761,-0.833793,-5.103465,-7.336773,-5.858597,-5.157924,-4.057494,-0.676172,-0.069395,-0.423081
1524014520,-1.320904,-0.833794,-5.104910,-7.336773,-5.863245,-5.174638,-4.071754,-0.676172,-0.028676,-0.388985
1524014580,-1.303191,-0.853017,-5.142468,-7.336773,-5.859524,-5.174281,-4.079929,-0.676172,-0.028676,-0.354888
1524014640,-1.303191,-0.929912,-5.135245,-7.336773,-5.848658,-5.170747,-4.085274,-0.676172,0.012044,-0.320793
1524014700,-1.374048,-0.949135,-5.141023,-7.336773,-5.776947,-5.188840,-4.086927,-0.676172,0.093483,-0.252600
1524014760,-1.480335,-1.006808,-5.126578,-7.336773,-5.767988,-5.246546,-4.088955,-0.621454,0.093483,-0.252600
1524014820,-1.338617,-1.064480,-5.099132,-7.336773,-5.785169,-5.319841,-4.097842,-0.594096,0.093483,0.088359
1524014880,-1.338617,-1.064480,-5.099132,-7.336773,-5.785169,-5.319841,-4.097842,-0.594096,0.093483,0.088359
1524014940,-1.586618,-1.160598,-5.143912,-7.336773,-5.812750,-5.376195,-4.097288,-0.512020,0.093483,0.292935
1524015000,-1.639762,-1.199048,-5.132356,-7.336773,-5.814543,-5.376312,-4.098901,-0.512020,0.093483,0.292935
1524015060,-1.604332,-1.218270,-5.141023,-7.336773,-5.824113,-5.376312,-4.108978,-0.539378,0.093483,0.292935
1524015120,-1.657475,-1.237493,-5.112133,-7.336773,-5.817319,-5.376312,-4.114451,-0.539378,0.093483,0.292935
1524015180,-1.657475,-1.237495,-5.109244,-7.336773,-5.554208,-5.360991,-4.095689,-0.539378,0.012044,0.258840
1524015240,-1.657475,-1.237495,-5.146801,-7.336773,-5.484769,-5.368808,-4.115933,-0.539378,0.012044,0.327032
1524015300,-1.692906,-1.237495,-5.125133,-7.336773,-5.374098,-5.362411,-4.117516,-0.594096,-0.028676,0.531608
1524015360,-1.675189,-1.237495,-5.141023,-7.336773,-5.425455,-5.369021,-4.136732,-0.676172,-0.110115,0.497511
1524015420,-1.675189,-1.237495,-5.133801,-7.336773,-5.496508,-5.357340,-4.168528,-0.895041,-0.272995,0.361128
1524015480,-1.657475,-1.237495,-5.146801,-7.336773,-5.554000,-5.326355,-4.213213,-1.059193,-0.476594,0.190647
1524015540,-1.657475,-1.237493,-5.129467,-7.336773,-5.607433,-5.317815,-4.242625,-1.195987,-0.680193,-0.013929
1524015600,-1.586618,-1.256720,-5.132356,-7.336773,-5.661186,-5.308366,-4.242625,-1.223346,-0.883791,-0.184409
1524015660,-1.586618,-1.256720,-5.128022,-7.336773,-5.710523,-5.310951,-4.242625,-1.223345,-0.924512,-0.320793
1524015720,-1.675189,-1.295165,-5.117911,-7.336773,-5.728986,-5.308240,-4.242625,-1.223346,-0.883791,-0.354888
1524015780,-1.746046,-1.295165,-5.151135,-7.336773,-5.748572,-5.303246,-4.242625,-1.195987,-0.802352,-0.388985
1524015840,-1.374048,-1.314388,-5.132356,-7.336773,-5.768155,-5.300915,-4.242625,-1.195987,-0.720913,-0.388985
1524015900,-1.816907,-1.314390,-5.128022,-7.336773,-5.784202,-5.282503,-4.242625,-1.168629,-0.639472,-0.388985
1524015960,-1.816907,-1.314388,-5.107799,-7.336773,-5.791237,-5.244917,-4.242625,-1.195987,-0.598753,-0.388985
1524016020,-1.852333,-1.295165,-5.104910,-7.336773,-5.791655,-5.206832,-4.242625,-1.195987,-0.476594,-0.388985
1524016080,-1.870050,-1.295165,-5.146801,-7.336773,-5.810105,-5.180008,-4.242625,-1.195987,-0.435874,-0.388985
1524016140,-1.870050,-1.256720,-5.129467,-7.336773,-5.816315,-5.157185,-4.242625,-1.195987,-0.395155,-0.388985
1524016200,-1.852333,-1.256720,-5.126578,-7.336773,-5.764938,-5.134072,-4.242625,-1.223346,-0.395155,-0.388985
1524016260,-1.852333,-1.237493,-5.116466,-7.336773,-5.761329,-5.113491,-4.242625,-1.223345,-0.313714,-0.423081
1524016320,-1.852333,-1.237495,-5.116466,-7.336773,-5.761329,-5.113491,-4.242625,-1.223346,-0.313714,-0.423081
1524016380,-1.781476,-1.237493,-5.129467,-7.336773,-5.713066,-5.090457,-4.242625,-1.278063,-0.272995,-0.388985
1524016440,-1.746046,-1.256720,-5.126578,-7.336773,-5.679033,-5.101432,-4.242625,-1.223346,-0.191555,-0.388985
1524016500,-1.816907,-1.256720,-5.132356,-7.336773,-5.709170,-5.089577,-4.242625,-1.223346,0.012044,-0.388985
1524016560,-1.852333,-1.295165,-5.135245,-7.336773,-5.728131,-5.079566,-4.242625,-1.195987,0.093483,-0.388985
1524016620,-1.905477,-1.314388,-5.130912,-7.336773,-5.750484,-5.079303,-4.242625,-1.195987,0.134204,-0.388985
1524016680,-1.604332,-1.314390,-5.135245,-7.336773,-5.773334,-5.069017,-4.242625,-1.195987,0.093483,-0.423081
1524016740,-1.958621,-1.314390,-5.135245,-7.336773,-5.789672,-5.069801,-4.242625,-1.168629,0.093483,-0.423081
1524016800,-1.763763,-1.295165,-5.155469,-7.336773,-5.805761,-5.117579,-4.242625,-1.195987,-0.028676,-0.491273
1524016860,-1.763763,-1.295165,-5.155469,-7.336773,-5.805761,-5.117579,-4.242625,-1.195987,-0.028676,-0.491273
1524016920,-1.781476,-1.295167,-5.125133,-7.336773,-5.816646,-5.146264,-4.242625,-1.195987,-0.028676,-0.491273
1524016980,-1.586618,-1.295165,-5.125133,-7.336773,-5.810977,-5.168248,-4.242066,-1.195987,-0.069395,-0.525368
1524017040,-1.994047,-1.256720,-5.125133,-7.336773,-5.817327,-5.179625,-4.241067,-1.223346,-0.069395,-0.525368
1524017100,-1.958621,-1.256720,-5.125133,-7.336773,-5.823727,-5.191471,-4.234608,-1.278063,-0.110115,-0.525368
1524017160,-1.958621,-1.237493,-5.109244,-7.336773,-5.823346,-5.194544,-4.224604,-1.278063,-0.232275,-0.559464
1524017220,-1.940907,-1.295165,-5.136690,-7.336773,-5.813444,-5.195443,-4.222527,-1.305422,-0.232275,-0.559464
1524017280,-1.905477,-1.295165,-5.117911,-7.336773,-5.783597,-5.152199,-4.215089,-1.305422,-0.272995,-0.559464
1524017340,-1.958621,-1.314388,-5.168469,-7.336773,-5.753632,-5.100816,-4.213176,-1.305422,-0.395155,-0.661752
1524017400,-1.994047,-1.333615,-5.139579,-7.336773,-5.751270,-5.049941,-4.212072,-1.305422,-0.517314,-0.729944
1524017460,-2.011764,-1.333615,-5.123689,-7.336773,-5.764777,-5.024650,-4.213401,-1.305422,-0.639472,-0.832232
1524017520,-2.047195,-1.352838,-5.123689,-7.336773,-5.688859,-5.030393,-4.226153,-1.168629,-0.680193,-0.832232
1524017580,-2.047195,-1.352839,-5.141023,-7.336773,-5.710598,-5.019395,-4.234204,-1.141270,-0.720913,-0.729944
1524017640,-2.082621,-1.352839,-5.119355,-7.336773,-5.755235,-5.015460,-4.236083,-1.141270,-0.639472,-0.593561
1524017700,-2.082621,-1.352838,-5.123689,-7.336773,-5.782684,-5.025204,-4.242334,-1.168629,-0.598753,-0.559464
1524017760,-2.100334,-1.333615,-5.136690,-7.336773,-5.786879,-5.025816,-4.242600,-1.168629,-0.476594,-0.525368
1524017820,-2.082621,-1.333614,-5.133801,-7.336773,-5.789179,-5.008874,-4.242405,-1.195987,-0.435874,-0.491273
1524017880,-2.100334,-1.333615,-5.133800,-7.336773,-5.802308,-5.014312,-4.237623,-1.195987,-0.395155,-0.491273
1524017940,-2.047195,-1.314388,-5.142468,-7.336773,-5.788544,-5.014604,-4.227522,-1.223346,-0.313714,-0.491273
1524018000,-2.029478,-1.333614,-5.165074,-7.336773,-5.740561,-5.012555,-4.210039,-1.223345,-0.313714,-0.491273
1524018060,-1.994047,-1.352838,-5.109243,-7.336773,-5.710210,-5.116587,-4.213994,-1.223345,-0.313714,-0.491273
1524018120,-2.029478,-1.352838,-5.133800,-7.336773,-5.674064,-5.237975,-4.198959,-1.223346,-0.395155,-0.354888
1524018180,-2.082621,-1.391283,-5.130911,-7.336773,-5.644522,-5.333756,-4.196607,-1.278063,-0.435874,-0.218505
1524018240,-2.100334,-1.410510,-5.115022,-7.336773,-5.659006,-5.376298,-4.183072,-1.278063,-0.435874,-0.150312
1524018300,-2.118052,-1.410510,-5.154024,-7.336773,-5.690095,-5.376312,-4.172817,-1.278063,-0.476594,0.020167
1524018360,-1.923190,-1.410510,-5.155469,-7.336773,-5.724882,-5.376312,-4.159038,-1.278063,-0.476594,0.258840
1524018420,-2.171191,-1.410510,-5.129467,-7.336773,-5.741815,-5.376312,-4.155836,-1.305422,-0.435874,0.258840
1524018480,-2.171191,-1.410510,-5.122244,-7.336773,-5.756771,-5.376312,-4.148645,-1.305422,-0.435874,0.190647
1524018540,-2.135765,-1.410510,-5.102021,-7.336773,-5.769312,-5.376312,-4.138285,-1.332781,-0.435874,0.122455
1524018600,-2.171191,-1.410510,-5.149690,-7.336773,-5.771455,-5.376312,-4.133758,-1.332780,-0.435874,0.088359
1524018660,-2.135765,-1.410510,-5.132356,-7.336773,-5.780580,-5.376312,-4.134779,-1.332781,-0.395155,-0.013929
1524018720,-2.135765,-1.391283,-5.151135,-7.336773,-5.788558,-5.376312,-4.133147,-1.360139,-0.395155,-0.048024
1524018780,-2.118052,-1.410510,-5.165580,-7.336773,-5.751085,-5.376312,-4.136997,-1.360139,-0.395155,-0.082121
1524018840,-2.100334,-1.429733,-5.148246,-7.336773,-5.703472,-5.376312,-4.128937,-1.360139,-0.395155,-0.150312
1524018900,-2.100334,-1.429733,-5.141023,-7.336773,-5.689276,-5.376312,-4.111016,-1.360139,-0.476594,-0.013929
1524018960,-2.171191,-1.448960,-5.154024,-7.336773,-5.679060,-5.376312,-4.112620,-1.360139,-0.598753,0.088359
1524019020,-2.171191,-1.487405,-5.116466,-7.336773,-5.689763,-5.376312,-4.151160,-1.360139,-0.680193,0.122455
1524019080,-1.834620,-1.506628,-5.130912,-7.336773,-5.716715,-5.376312,-4.199557,-1.360139,-0.680193,0.156552
1524019140,-2.224335,-1.506628,-5.106354,-7.336773,-5.740470,-5.376312,-4.241964,-1.414857,-0.680193,0.156552
1524019200,-2.259766,-1.525855,-5.116466,-7.336773,-5.754570,-5.376312,-4.242625,-1.442215,-0.639472,0.122455
1524019260,-2.259766,-1.525854,-5.154024,-7.336773,-5.768561,-5.376312,-4.242625,-1.469574,-0.598753,0.020167
1524019320,-2.259766,-1.525855,-5.143912,-7.336773,-5.782006,-5.376312,-4.242625,-1.496933,-0.598753,-0.013929
1524019380,-2.224335,-1.506628,-5.133801,-7.336773,-5.782418,-5.376312,-4.242625,-1.496933,-0.517314,-0.082121
1524019440,-2.259766,-1.506629,-5.102021,-7.336773,-5.786677,-5.376312,-4.242625,-1.551650,-0.517314,-0.150312
1524019500,-2.224335,-1.506628,-5.133801,-7.336773,-5.779238,-5.376312,-4.242625,-1.579009,-0.517314,-0.184409
1524019560,-2.188909,-1.487405,-5.169914,-7.336773,-5.770120,-5.376312,-4.242625,-1.606367,-0.517314,-0.218505
1524019620,-2.206622,-1.506629,-5.109243,-7.336773,-5.713659,-5.376312,-4.242625,-1.606367,-0.517314,-0.320793
1524019680,-2.171191,-1.525855,-5.135245,-7.336773,-5.681935,-5.376312,-4.242625,-1.606367,-0.598753,-0.252600
1524019740,-2.206622,-1.525855,-5.127517,-7.336773,-5.653290,-5.376312,-4.242625,-1.606367,-0.639472,-0.048024
1524019800,-2.224335,-1.545078,-5.126578,-7.336773,-5.658584,-5.376312,-4.242625,-1.606367,-0.720913,0.088359
1524019860,-2.295192,-1.583523,-5.104910,-7.336773,-5.648896,-5.376312,-4.242625,-1.606367,-0.843073,0.190647
1524019920,-2.295192,-1.583523,-5.112133,-7.336773,-5.681825,-5.376312,-4.242625,-1.606367,-0.883791,0.258840
1524019980,-2.312905,-1.602750,-5.146801,-7.336773,-5.715103,-5.376312,-4.242625,-1.633726,-0.924512,0.190647
1524020040,-2.295192,-1.602749,-5.119355,-7.336773,-5.734483,-5.376312,-4.242625,-1.633726,-0.924512,0.122455
1524020100,-2.312905,-1.602750,-5.167025,-7.336773,-5.756650,-5.376312,-4.242625,-1.688443,-1.005951,0.020167
1524020160,-2.348336,-1.583523,-5.125133,-7.336773,-5.746766,-5.376312,-4.242625,-1.715802,-0.924512,-0.048024
1524020220,-2.312905,-1.583525,-5.138134,-7.336773,-5.757904,-5.376312,-4.242625,-1.743161,-0.924512,-0.150312
1524020280,-2.312905,-1.583523,-5.138134,-7.336773,-5.757904,-5.376312,-4.242625,-1.743161,-0.924512,-0.150312
1524020340,-2.295192,-1.545078,-5.151135,-7.336773,-5.767862,-5.376312,-4.242625,-1.770519,-0.883791,-0.320793
1524020400,-2.277479,-1.583523,-5.119355,-7.336773,-5.720724,-5.376312,-4.242625,-1.770519,-0.843073,-0.423081
1524020460,-2.277479,-1.583523,-5.119355,-7.336773,-5.720724,-5.376312,-4.242625,-1.770519,-0.843073,-0.423081
1524020520,-2.277479,-1.602750,-5.146801,-7.336773,-5.683241,-5.376312,-4.242625,-1.770519,-0.924512,-0.320793
1524020580,-2.312905,-1.602750,-5.139579,-7.336773,-5.678269,-5.376312,-4.242625,-1.770519,-1.005951,-0.184409
1524020640,-2.348336,-1.621973,-5.146801,-7.336773,-5.671676,-5.376312,-4.242625,-1.770519,-1.087392,-0.150312
1524020700,-2.188909,-1.621973,-5.143912,-7.336773,-5.691261,-5.376312,-4.242625,-1.770519,-1.128110,-0.082121
1524020760,-2.383762,-1.621973,-5.159802,-7.336773,-5.725521,-5.376312,-4.242625,-1.770519,-1.209551,0.122455
1524020820,-2.401480,-1.621973,-5.126578,-7.336773,-5.726735,-5.376312,-4.242625,-1.770519,-1.209551,0.156552
1524020880,-2.401480,-1.621973,-5.129467,-7.336773,-5.745492,-5.376312,-4.242625,-1.770519,-1.128110,0.122455
1524020940,-2.401480,-1.621973,-5.159802,-7.336773,-5.783559,-5.376312,-4.242625,-1.770519,-1.128111,0.020167
1524021000,-2.383762,-1.602750,-5.162691,-7.336773,-5.781006,-5.376312,-4.242625,-1.743161,-1.128111,-0.048024
1524021060,-2.401480,-1.602750,-5.132356,-7.336773,-5.790796,-5.376312,-4.242625,-1.743161,-1.128111,-0.150312
1524021120,-2.401480,-1.602750,-5.128022,-7.336773,-5.790066,-5.376312,-4.242625,-1.743161,-1.128111,-0.184409
1524021180,-2.436910,-1.583523,-5.122244,-7.336773,-5.791781,-5.376312,-4.242625,-1.743161,-1.128111,-0.252600
1524021240,-2.401480,-1.545078,-5.103465,-7.336773,-5.802617,-5.376312,-4.242625,-1.743161,-1.128111,-0.320793
1524021300,-1.958621,-1.545078,-5.136689,-7.336773,-5.808613,-5.376299,-4.242625,-1.743161,-1.128111,-0.354888
1524021360,-2.401480,-1.525855,-5.116466,-7.336773,-5.807528,-5.376312,-4.242625,-1.743161,-1.128111,-0.388985
1524021420,-2.401480,-1.525855,-5.123689,-7.336773,-5.783136,-5.373163,-4.242625,-1.743161,-1.128111,-0.423081
1524021480,-2.383762,-1.506628,-5.133800,-7.336773,-5.792705,-5.375446,-4.242625,-1.743161,-1.128110,-0.491273
1524021540,-2.348336,-1.506628,-5.141023,-7.336773,-5.804362,-5.376312,-4.242625,-1.743161,-1.209551,-0.525368
1524021600,-2.348336,-1.506628,-5.141023,-7.336773,-5.804362,-5.376312,-4.242625,-1.743161,-1.209551,-0.525368
1524021660,-2.366053,-1.545078,-5.103465,-7.336773,-5.791910,-5.376312,-4.242625,-1.743161,-1.128110,-0.593561
1524021720,-2.436910,-1.583523,-5.130912,-7.336773,-5.787099,-5.376312,-4.242625,-1.715802,-1.128111,-0.661752
1524021780,-2.472337,-1.602750,-5.109243,-7.336773,-5.791327,-5.376312,-4.242625,-1.715802,-1.128111,-0.695849
1524021840,-2.490050,-1.621973,-5.129467,-7.336773,-5.783664,-5.376312,-4.242625,-1.715802,-1.128110,-0.695849
1524021900,-2.490050,-1.621973,-5.126578,-7.336773,-5.783388,-5.376312,-4.242625,-1.715802,-1.087392,-0.729944
1524021960,-2.560907,-1.641196,-5.078908,-7.336773,-5.794386,-5.376312,-4.242625,-1.743161,-1.087391,-0.729944
1524022020,-2.560907,-1.641196,-5.141023,-7.336773,-5.804690,-5.376312,-4.242625,-1.770519,-1.087392,-0.729944
1524022080,-2.560907,-1.621973,-5.154024,-7.336773,-5.800058,-5.376312,-4.242625,-1.770519,-1.046671,-0.764040
1524022140,-2.543194,-1.621973,-5.132356,-7.336773,-5.793364,-5.376312,-4.242625,-1.825237,-1.046671,-0.764040
1524022200,-2.560907,-1.621973,-5.123689,-7.336773,-5.790335,-5.376312,-4.242625,-1.825237,-1.046671,-0.832232
1524022260,-2.543194,-1.602750,-5.145357,-7.336773,-5.796383,-5.376312,-4.242625,-1.770519,-1.005951,-0.832232
1524022320,-2.560907,-1.602750,-5.135245,-7.336773,-5.800448,-5.376312,-4.242625,-1.770519,-1.005951,-0.866328
1524022380,-2.543194,-1.583523,-5.123689,-7.336773,-5.809577,-5.376312,-4.242625,-1.770519,-1.046671,-0.866328
1524022440,-2.543194,-1.545078,-5.130912,-7.336773,-5.810055,-5.376312,-4.242625,-1.770519,-1.046671,-0.900425
1524022500,-2.543194,-1.545078,-5.135245,-7.336773,-5.799842,-5.376312,-4.242625,-1.770519,-1.046671,-0.900425
1524022560,-2.543194,-1.525855,-5.120800,-7.336773,-5.795985,-5.376312,-4.242625,-1.770519,-1.046671,-0.934520
1524022620,-2.525480,-1.525855,-5.123689,-7.336773,-5.789014,-5.376312,-4.242625,-1.770519,-1.046671,-0.934520
1524022680,-2.490050,-1.545078,-5.135245,-7.336773,-5.791286,-5.376312,-4.242625,-1.770519,-1.087392,-1.002713
1524022740,-2.472337,-1.545078,-5.142468,-7.336773,-5.735568,-5.376312,-4.242625,-1.770519,-1.087392,-1.036808
1524022800,-2.525480,-1.583523,-5.132356,-7.336773,-5.637057,-5.376312,-4.242625,-1.770519,-1.209551,-1.036808
1524022860,-2.578624,-1.583523,-5.141023,-7.336773,-5.629447,-5.376312,-4.242625,-1.496933,-1.209551,-0.832232
1524022920,-2.578624,-1.602750,-5.094798,-7.336773,-5.669923,-5.376312,-4.242625,-1.360139,-1.128110,-0.150312
1524022980,-2.578624,-1.602750,-5.094798,-7.336773,-5.669923,-5.376312,-4.242625,-1.360139,-1.128110,-0.150312
1524023040,-2.667194,-1.621973,-5.120800,-7.336773,-5.754794,-5.376312,-4.242625,-1.305422,-1.087392,0.531608
1524023100,-2.631764,-1.621973,-5.110688,-7.336773,-5.729726,-5.376312,-4.242625,-1.332781,-1.087392,0.497511
1524023160,-2.667194,-1.621973,-5.109243,-7.336773,-5.750635,-5.375512,-4.242625,-1.360139,-1.046671,0.361128
1524023220,-2.720338,-1.602750,-5.133295,-7.336773,-5.756311,-5.370040,-4.242625,-1.414857,-1.005951,0.258840
1524023280,-2.667194,-1.602750,-5.154024,-7.336773,-5.772863,-5.357330,-4.242625,-1.469574,-1.005951,0.122455
1524023340,-2.614050,-1.583523,-5.146801,-7.336773,-5.784683,-5.345048,-4.242625,-1.551650,-1.005951,-0.013929
1524023400,-2.702621,-1.583523,-5.161247,-7.336773,-5.805473,-5.329135,-4.242625,-1.606367,-1.005951,-0.150312
1524023460,-2.667194,-1.545078,-5.117911,-7.336773,-5.816823,-5.302065,-4.242625,-1.633726,-1.005951,-0.252600
1524023520,-2.667194,-1.545078,-5.128022,-7.336773,-5.818583,-5.274739,-4.242625,-1.688443,-1.005951,-0.388985
1524023580,-2.702621,-1.525855,-5.146801,-7.336773,-5.807428,-5.247179,-4.242625,-1.715802,-1.005951,-0.491273
1524023640,-2.702621,-1.525855,-5.128022,-7.336773,-5.806714,-5.219465,-4.242625,-1.743161,-1.005951,-0.559464
1524023700,-2.649481,-1.506628,-5.128022,-7.336773,-5.818084,-5.189619,-4.242625,-1.743161,-1.005951,-0.661752
1524023760,-2.649481,-1.506628,-5.154024,-7.336773,-5.784063,-5.160965,-4.242625,-1.770519,-1.005951,-0.729944
1524023820,-2.578624,-1.525855,-5.143912,-7.336773,-5.747723,-5.147671,-4.242625,-1.770519,-1.046671,-0.764040
1524023880,-2.578624,-1.545078,-5.096243,-7.336773,-5.727333,-5.115289,-4.242625,-1.770519,-1.087391,-0.695849
1524023940,-2.667194,-1.545078,-5.132356,-7.336773,-5.726244,-5.120119,-4.242625,-1.770519,-1.128110,-0.354888
1524024000,-2.738051,-1.602750,-5.128022,-7.336773,-5.696816,-5.124850,-4.242625,-1.770519,-1.209551,-0.048024
1524024060,-2.738051,-1.602750,-5.128022,-7.336773,-5.696816,-5.124850,-4.242625,-1.770519,-1.209551,-0.048024
1524024120,-2.791195,-1.621973,-5.130911,-7.336773,-5.692871,-5.106491,-4.242625,-1.770519,-1.128110,0.292935
1524024180,-2.791195,-1.621974,-5.116466,-7.336773,-5.739185,-5.105345,-4.242625,-1.770519,-1.209551,1.043048
